ID	code	seed_count	full_count	Species	Genus	Family	Order	Class	Phylum	Kingdom	Superkingdom
121530	TAUER	1	0	Tauraco erythrolophus	Tauraco	Musophagidae	Musophagiformes	Aves	Chordata	Metazoa	Eukaryota
121845	DIACI	22	23918	Diaphorina citri	Diaphorina	Liviidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota
122378	PENSC	1	0	Penaeus schmitti	Penaeus	Penaeidae	Decapoda	Malacostraca	Arthropoda	Metazoa	Eukaryota
122865	ZABSU	1	0	Zabrotes subfasciatus	Zabrotes	Chrysomelidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota
126592	HEDDI	2	0	Hediste diversicolor	Hediste	Nereididae	Phyllodocida	Polychaeta	Annelida	Metazoa	Eukaryota
126957	STRMM	3	0	Strigamia maritima	Strigamia	Linotaeniidae	Geophilomorpha	Chilopoda	Arthropoda	Metazoa	Eukaryota
128390	NIPNI	15	24347	Nipponia nippon	Nipponia	Threskiornithidae	Pelecaniformes	Aves	Chordata	Metazoa	Eukaryota
131310	PARTI	51	16089	Parastrongyloides trichosuri	Parastrongyloides	Strongyloididae	Rhabditida	Chromadorea	Nematoda	Metazoa	Eukaryota
132263	HOFAZ	1	0	Hadrurus aztecus	Hadrurus	Caraboctonidae	Scorpiones	Arachnida	Arthropoda	Metazoa	Eukaryota
133902	PENSB	1	0	Penaeus subtilis	Penaeus	Penaeidae	Decapoda	Malacostraca	Arthropoda	Metazoa	Eukaryota
135651	CAEBE	1499	28964	Caenorhabditis brenneri	Caenorhabditis	Rhabditidae	Rhabditida	Chromadorea	Nematoda	Metazoa	Eukaryota
135724	PIMHY	4	0	Pimpla hypochondriaca	Pimpla	Ichneumonidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota
136037	ZOONE	104	18444	Zootermopsis nevadensis	Zootermopsis	Termopsidae	Blattodea	Insecta	Arthropoda	Metazoa	Eukaryota
137246	CHIPU	16	38487	Chiloscyllium punctatum	Chiloscyllium	Hemiscylliidae	Orectolobiformes	Chondrichthyes	Chordata	Metazoa	Eukaryota
138296	BUNCN	4	0	Bunodosoma cangicum	Bunodosoma	Actiniidae	Actiniaria	Anthozoa	Cnidaria	Metazoa	Eukaryota
139456	PENCE	3	0	Penaeus chinensis	Penaeus	Penaeidae	Decapoda	Malacostraca	Arthropoda	Metazoa	Eukaryota
140564	ORNPR	1	0	Ornithodoros parkeri	Ornithodoros	Argasidae	Ixodida	Arachnida	Arthropoda	Metazoa	Eukaryota
141248	HETFU	1	0	Heterometrus fulvipes	Heterometrus	Scorpionidae	Scorpiones	Arachnida	Arthropoda	Metazoa	Eukaryota
141969	OSCTI	1	0	Oscheius tipulae	Oscheius	Rhabditidae	Rhabditida	Chromadorea	Nematoda	Metazoa	Eukaryota
143325	ZUCRI	1	0	Zu cristatus	Zu	Trachipteridae	Lampriformes	Actinopteri	Chordata	Metazoa	Eukaryota
143327	PERTA	1	0	Percopsis transmontana	Percopsis	Percopsidae	Percopsiformes	Actinopteri	Chordata	Metazoa	Eukaryota
143344	HELHL	1	0	Helicolenus hilgendorfi	Helicolenus	Sebastidae	Perciformes	Actinopteri	Chordata	Metazoa	Eukaryota
144771	APLVA	1	0	Aplysia vaccaria	Aplysia	Aplysiidae	Aplysiida	Gastropoda	Mollusca	Metazoa	Eukaryota
146774	CALCS	1	0	Callosobruchus chinensis	Callosobruchus	Chrysomelidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota
148819	ANABR	3	0	Scapharca broughtonii	Scapharca	Arcidae	Arcoida	Bivalvia	Mollusca	Metazoa	Eukaryota
152925	HETVE	5	0	Heteropoda venatoria	Heteropoda	Sparassidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
153481	HADIN	2	0	Hadronyche infensa	Hadronyche	Hexathelidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
153482	ATRIL	1	0	Atrax sp. Illawarra	Atrax	Hexathelidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
156845	ARGTR	1	0	Argiope trifasciata	Argiope	Araneidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
156846	DOLTE	1	0	Dolomedes tenebrosus	Dolomedes	Pisauridae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
156851	LATGE	1	0	Latrodectus geometricus	Latrodectus	Theridiidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
157069	TRIRE	20	10390	Trichobilharzia regenti	Trichobilharzia	Schistosomatidae	Strigeidida	Trematoda	Platyhelminthes	Metazoa	Eukaryota
158441	FOLCA	27	26771	Folsomia candida	Folsomia	Isotomidae	Entomobryomorpha	Collembola	Arthropoda	Metazoa	Eukaryota
160499	RANBO	1	0	Rana boylii	Rana	Ranidae	Anura	Amphibia	Chordata	Metazoa	Eukaryota
161274	BOMMX	4	0	Bombina maxima	Bombina	Bombinatoridae	Anura	Amphibia	Chordata	Metazoa	Eukaryota
161767	AMPPE	5	69925	Amphiprion percula	Amphiprion	Pomacentridae	NA	Actinopteri	Chordata	Metazoa	Eukaryota
162300	EPIML	1	0	Epinephelus malabaricus	Epinephelus	Serranidae	Perciformes	Actinopteri	Chordata	Metazoa	Eukaryota
164618	PHYDS	3	0	Phyllomedusa distincta	Phyllomedusa	Hylidae	Anura	Amphibia	Chordata	Metazoa	Eukaryota
166789	ANDJA	1	0	Andrias japonicus	Andrias	Cryptobranchidae	Caudata	Amphibia	Chordata	Metazoa	Eukaryota
167934	KALPU	1	0	Kaloula pulchra	Kaloula	Microhylidae	Anura	Amphibia	Chordata	Metazoa	Eukaryota
167935	ODOGR	5	0	Odorrana grahami	Odorrana	Ranidae	Anura	Amphibia	Chordata	Metazoa	Eukaryota
168631	CHISP	1	20255	Chilo suppressalis	Chilo	Crambidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota
170972	PARTR	1	0	Parabuthus transvaalicus	Parabuthus	Buthidae	Scorpiones	Arachnida	Arthropoda	Metazoa	Eukaryota
172520	EPIBI	1	0	Epiperipatus biolleyi	Epiperipatus	Peripatidae	Euonychophora	Udeonychophora	Onychophora	Metazoa	Eukaryota
172552	LYCMC	7	0	Lychas mucronatus	Lychas	Buthidae	Scorpiones	Arachnida	Arthropoda	Metazoa	Eukaryota
174720	STREA	85	17904	Strongyloides papillosus	Strongyloides	Strongyloididae	Rhabditida	Chromadorea	Nematoda	Metazoa	Eukaryota
175121	9PASE	5	30771	NA	NA	NA	Passeriformes	Aves	Chordata	Metazoa	Eukaryota
175771	HETCR	2	0	Heteractis crispa	Heteractis	Stichodactylidae	Actiniaria	Anthozoa	Cnidaria	Metazoa	Eukaryota
175835	BUCRH	1	0	Buceros rhinoceros	Buceros	Bucerotidae	Bucerotiformes	Aves	Chordata	Metazoa	Eukaryota
176057	NESNO	1	0	Nestor notabilis	Nestor	Psittacidae	Psittaciformes	Aves	Chordata	Metazoa	Eukaryota
177089	MACHI	2	0	Maconellicoccus hirsutus	Maconellicoccus	Pseudococcidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota
178035	DUFNO	36	15601	Dufourea novaeangliae	Dufourea	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota
179927	FUROU	1	0	Furcifer oustaleti	Furcifer	Chamaeleonidae	Squamata	Lepidosauria	Chordata	Metazoa	Eukaryota
181095	PEITU	2	0	Peirates turpis	Peirates	Reduviidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota
181412	BRENE	1	0	Bregmaceros nectabanus	Bregmaceros	Bregmacerotidae	Gadiformes	Actinopteri	Chordata	Metazoa	Eukaryota
181452	SYNMA	1	0	Synbranchus marmoratus	Synbranchus	Synbranchidae	Synbranchiformes	Actinopteri	Chordata	Metazoa	Eukaryota
181476	ASPMI	1	0	Aspasma minima	Aspasma	Gobiesocidae	Blenniiformes	Actinopteri	Chordata	Metazoa	Eukaryota
182803	ARAVE	4	0	Araneus ventricosus	Araneus	Araneidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
184539	CRIDU	1	0	Crioceris duodecimpunctata	Crioceris	Chrysomelidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota
184615	ISYOB	1	0	Isyndus obscurus	Isyndus	Reduviidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota
185217	PIRLC	2	0	Pireneitega luctuosa	Pireneitega	Amaurobiidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
188379	EGRGA	10	21176	Egretta garzetta	Egretta	Ardeidae	Pelecaniformes	Aves	Chordata	Metazoa	Eukaryota
188477	ELYCH	8	24294	Elysia chlorotica	Elysia	Plakobranchidae	NA	Gastropoda	Mollusca	Metazoa	Eukaryota
189979	BIBMA	2	0	Bibio marci	Bibio	Bibionidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota
190115	OPICA	5	0	Opistophthalmus carinatus	Opistophthalmus	Scorpionidae	Scorpiones	Arachnida	Arthropoda	Metazoa	Eukaryota
192919	CONSP	4	0	Conus spurius	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
194408	RHIBI	1	0	Rhinatrema bivittatum	Rhinatrema	Rhinatrematidae	Gymnophiona	Amphibia	Chordata	Metazoa	Eukaryota
194415	ICHGL	1	0	Ichthyophis glutinosus	Ichthyophis	Ichthyophiidae	Gymnophiona	Amphibia	Chordata	Metazoa	Eukaryota
194544	TRICB	1	0	Triops cancriformis	Triops	Triopsidae	Notostraca	Branchiopoda	Arthropoda	Metazoa	Eukaryota
195883	LAOST	7	20652	Laodelphax striatellus	Laodelphax	Delphacidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota
197043	HOMVI	1	0	Homalodisca vitripennis	Homalodisca	Cicadellidae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota
197464	AGACL	1	0	Agalychnis callidryas	Agalychnis	Hylidae	Anura	Amphibia	Chordata	Metazoa	Eukaryota
198116	CULAR	1	0	Culicoides arakawae	Culicoides	Ceratopogonidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota
201502	GLOFF	1	19918	Glossina fuscipes	Glossina	Glossinidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota
203543	TITFA	1	0	Tityus fasciolatus	Tityus	Buthidae	Scorpiones	Arachnida	Arthropoda	Metazoa	Eukaryota
205354	PSEGG	1	0	Pseudocarcinus gigas	Pseudocarcinus	Eriphiidae	Decapoda	Malacostraca	Arthropoda	Metazoa	Eukaryota
209673	LEPOE	2	0	Leptodactylus ocellatus	Leptodactylus	Leptodactylidae	Anura	Amphibia	Chordata	Metazoa	Eukaryota
209901	CYRHA	6	0	Haplopelma hainanum	Haplopelma	Theraphosidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
210409	PORTR	1	0	Portunus trituberculatus	Portunus	Portunidae	Decapoda	Malacostraca	Arthropoda	Metazoa	Eukaryota
213387	THRPR	2	0	Thrixopelma pruriens	Thrixopelma	Theraphosidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
213494	GRYOR	1	0	Gryllotalpa orientalis	Gryllotalpa	Gryllotalpidae	Orthoptera	Insecta	Arthropoda	Metazoa	Eukaryota
215358	LARCR	4	0	Larimichthys crocea	Larimichthys	Sciaenidae	NA	Actinopteri	Chordata	Metazoa	Eukaryota
216275	9VEST	7	0	NA	NA	NA	NA	Gastropoda	Mollusca	Metazoa	Eukaryota
217165	CALRO	2	0	Caligus rogercresseyi	Caligus	Caligidae	Siphonostomatoida	Hexanauplia	Arthropoda	Metazoa	Eukaryota
217634	ANOGL	1	0	Anoplophora glabripennis	Anoplophora	Cerambycidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota
217708	HEMAU	1	0	Hemiechinus auritus	Hemiechinus	Erinaceidae	Eulipotyphla	Mammalia	Chordata	Metazoa	Eukaryota
217897	CENEL	1	0	Centruroides elegans	Centruroides	Buthidae	Scorpiones	Arachnida	Arthropoda	Metazoa	Eukaryota
217898	CENGR	1	0	Centruroides gracilis	Centruroides	Buthidae	Scorpiones	Arachnida	Arthropoda	Metazoa	Eukaryota
218467	CENSC	8	0	Centruroides sculpturatus	Centruroides	Buthidae	Scorpiones	Arachnida	Arthropoda	Metazoa	Eukaryota
223852	TOXCI	1	0	Aphis citricidus	Aphis	Aphididae	Hemiptera	Insecta	Arthropoda	Metazoa	Eukaryota
223896	MACGS	6	0	Macrothele gigas	Macrothele	Hexathelidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
224129	AGRPL	20	19275	Agrilus planipennis	Agrilus	Buprestidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota
225164	LOTGI	159	27180	Lottia gigantea	Lottia	Lottiidae	NA	Gastropoda	Mollusca	Metazoa	Eukaryota
225400	MYODS	4	0	Myotis davidii	Myotis	Vespertilionidae	Chiroptera	Mammalia	Chordata	Metazoa	Eukaryota
227975	ACTVL	1	0	Actineria villosa	Actineria	Aliciidae	Actiniaria	Anthozoa	Cnidaria	Metazoa	Eukaryota
230234	MISBR	1	0	Missulena bradleyi	Missulena	Actinopodidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
232278	PARUS	1	0	Periserrula leucophryna	Periserrula	Nereididae	Phyllodocida	Polychaeta	Annelida	Metazoa	Eukaryota
244447	CYNSE	11	68851	Cynoglossus semilaevis	Cynoglossus	Cynoglossidae	Pleuronectiformes	Actinopteri	Chordata	Metazoa	Eukaryota
244936	CENLM	3	0	Centruroides limbatus	Centruroides	Buthidae	Scorpiones	Arachnida	Arthropoda	Metazoa	Eukaryota
246437	TUPCH	977	37932	Tupaia chinensis	Tupaia	Tupaiidae	Scandentia	Mammalia	Chordata	Metazoa	Eukaryota
246982	ANUPH	1	0	Anuroctonus phaiodactylus	Anuroctonus	Chactidae	Scorpiones	Arachnida	Arthropoda	Metazoa	Eukaryota
248868	PHYTM	1	0	Phyllomedusa tomopterna	Phyllomedusa	Hylidae	Anura	Amphibia	Chordata	Metazoa	Eukaryota
249248	ADIRI	1	0	Adineta ricciae	Adineta	Adinetidae	Adinetida	Bdelloidea	Rotifera	Metazoa	Eukaryota
252780	PARVI	2	0	Parabuthus villosus	Parabuthus	Buthidae	Scorpiones	Arachnida	Arthropoda	Metazoa	Eukaryota
254849	HALAU	2	0	Halocynthia aurantium	Halocynthia	Pyuridae	Stolidobranchia	Ascidiacea	Chordata	Metazoa	Eukaryota
256056	LEPCI	3	0	Lepidochitona cinerea	Lepidochitona	Lepidochitonidae	Chitonida	Polyplacophora	Mollusca	Metazoa	Eukaryota
256737	LATHE	8	0	Latrodectus hesperus	Latrodectus	Theridiidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
260533	THEBL	2	0	Theraphosa blondi	Theraphosa	Theraphosidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
260746	PECGU	1	0	Pectinaria gouldii	Pectinaria	Pectinariidae	Terebellida	Polychaeta	Annelida	Metazoa	Eukaryota
261001	SCOVT	1	0	Scolecomorphus vittatus	Scolecomorphus	Scolecomorphidae	Gymnophiona	Amphibia	Chordata	Metazoa	Eukaryota
261498	GEOAC	1	0	Geocalamus acutus	Geocalamus	Amphisbaenidae	Squamata	Lepidosauria	Chordata	Metazoa	Eukaryota
261503	RHIFL	1	0	Rhineura floridana	Rhineura	Rhineuridae	Squamata	Lepidosauria	Chordata	Metazoa	Eukaryota
267067	ENTDO	4	0	Enteroctopus dofleini	Enteroctopus	Octopodidae	Octopoda	Cephalopoda	Mollusca	Metazoa	Eukaryota
267124	TAMTA	1	0	Tamolanica tamolana	Tamolanica	Mantidae	Mantodea	Insecta	Arthropoda	Metazoa	Eukaryota
268413	HETMC	3	0	Heteroscodra maculata	Heteroscodra	Theraphosidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
268415	KUKHI	1	0	Kukulcania hibernalis	Kukulcania	Filistatidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
269418	CALS5	1	0	Calisoga sp. US5688764	Calisoga	Nemesiidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
269627	MACRV	1	0	Macrothele raveni	Macrothele	Hexathelidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
269628	STRCF	1	0	Stromatopelma calceatum	Stromatopelma	Theraphosidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
272752	PHORI	3	0	Phoneutria reidyi	Phoneutria	Ctenidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
272754	PHOKE	4	0	Phoneutria keyserlingi	Phoneutria	Ctenidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
273928	TRYDI	2	0	Trypoxylus dichotomus	Trypoxylus	Scarabaeidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota
278060	CHIGU	1	0	Chilobrachys guangxiensis	Chilobrachys	Theraphosidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
278061	ILLWI	5	0	Hadronyche sp. 20	Hadronyche	Hexathelidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
278977	ABRGR	1	0	Abronia graminea	Abronia	Anguidae	Squamata	Lepidosauria	Chordata	Metazoa	Eukaryota
279965	ANTCR	1	0	Antrostomus carolinensis	Antrostomus	Caprimulgidae	Caprimulgiformes	Aves	Chordata	Metazoa	Eukaryota
280228	ANTMC	1	0	Antheopsis maculata	Antheopsis	Actiniidae	Actiniaria	Anthozoa	Cnidaria	Metazoa	Eukaryota
280265	ANCSP	1	0	Ancylometes sp. MR-2004	Ancylometes	Ctenidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
280675	SQUMA	1	0	Squilla mantis	Squilla	Squillidae	Stomatopoda	Malacostraca	Arthropoda	Metazoa	Eukaryota
281687	CAEJA	1104	27406	Caenorhabditis japonica	Caenorhabditis	Rhabditidae	Rhabditida	Chromadorea	Nematoda	Metazoa	Eukaryota
281732	TETAR	1	0	Tethya aurantium	Tethya	Tethyidae	Tethyida	Demospongiae	Porifera	Metazoa	Eukaryota
283909	CAPTE	14	34119	Capitella teleta	Capitella	Capitellidae	Capitellida	Polychaeta	Annelida	Metazoa	Eukaryota
289038	CONLY	1	0	Conus lynceus	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
290333	GEODE	1	0	Geothelphusa dehaani	Geothelphusa	Potamidae	Decapoda	Malacostraca	Arthropoda	Metazoa	Eukaryota
292503	CLYTO	1	0	Clymenella torquata	Clymenella	Maldanidae	Capitellida	Polychaeta	Annelida	Metazoa	Eukaryota
293813	AGEOR	25	0	Agelena orientalis	Agelena	Agelenidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
294360	BATMJ	1	0	Batrachoseps major	Batrachoseps	Plethodontidae	Caudata	Amphibia	Chordata	Metazoa	Eukaryota
296598	JAPSO	1	0	Japyx solifugus	Japyx	Japygidae	Diplura	NA	Arthropoda	Metazoa	Eukaryota
299727	LITDA	1	0	Litoria dahlii	Litoria	Hylidae	Anura	Amphibia	Chordata	Metazoa	Eukaryota
300858	LASSB	2	0	Lasiodora sp. IBSP 8539	Lasiodora	Theraphosidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
302047	SERLL	5	68011	Seriola lalandi	Seriola	Carangidae	Carangiformes	Actinopteri	Chordata	Metazoa	Eukaryota
307972	STIJA	20	35757	Apostichopus japonicus	Apostichopus	Stichopodidae	Aspidochirotida	Holothuroidea	Echinodermata	Metazoa	Eukaryota
309541	TAKOB	3	0	Takifugu obscurus	Takifugu	Tetraodontidae	Tetraodontiformes	Actinopteri	Chordata	Metazoa	Eukaryota
309814	TITCO	1	0	Tityus costatus	Tityus	Buthidae	Scorpiones	Arachnida	Arthropoda	Metazoa	Eukaryota
310659	ODOIS	1	0	Odorrana ishikawae	Odorrana	Ranidae	Anura	Amphibia	Chordata	Metazoa	Eukaryota
310666	ODOHO	1	0	Odorrana hosii	Odorrana	Ranidae	Anura	Amphibia	Chordata	Metazoa	Eukaryota
310752	BALAS	4	77006	Balaenoptera acutorostrata	Balaenoptera	Balaenopteridae	Artiodactyla	Mammalia	Chordata	Metazoa	Eukaryota
317381	PHYHY	2	0	Phyllomedusa hypochondrialis	Phyllomedusa	Hylidae	Anura	Amphibia	Chordata	Metazoa	Eukaryota
318479	DRAME	38	13153	Dracunculus medinensis	Dracunculus	Dracunculidae	Rhabditida	Chromadorea	Nematoda	Metazoa	Eukaryota
319348	POLVA	2	0	Polypedilum vanderplanki	Polypedilum	Chironomidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota
319920	CONVC	4	0	Conus victoriae	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
320579	SIPAN	1	0	Siphonops annulatus	Siphonops	Siphonopidae	Gymnophiona	Amphibia	Chordata	Metazoa	Eukaryota
334426	ANGCS	14	13738	Angiostrongylus costaricensis	Angiostrongylus	Angiostrongylidae	Strongylida	Chromadorea	Nematoda	Metazoa	Eukaryota
336983	COLAP	12	85889	Colobus angolensis	Colobus	Cercopithecidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota
339859	ACABR	1	0	Acanthaster brevispinus	Acanthaster	Acanthasteridae	Valvatida	Asteroidea	Echinodermata	Metazoa	Eukaryota
344056	CALCM	1	0	Caligus clemensi	Caligus	Caligidae	Siphonostomatoida	Hexanauplia	Arthropoda	Metazoa	Eukaryota
345573	PODCR	1	0	Podiceps cristatus	Podiceps	Podicipedidae	Podicipediformes	Aves	Chordata	Metazoa	Eukaryota
357285	PANAU	1	0	Pangio anguillaris	Pangio	Cobitidae	Cypriniformes	Actinopteri	Chordata	Metazoa	Eukaryota
360549	THEHE	5	0	Themiste hennahi	Themiste	Themistidae	Golfingiida	Polychaeta	Annelida	Metazoa	Eukaryota
369776	TITTR	1	0	Tityus trivittatus	Tityus	Buthidae	Scorpiones	Arachnida	Arthropoda	Metazoa	Eukaryota
369967	CONAH	1	0	Conus achatinus	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
372321	PATFA	11	48827	Patagioenas fasciata	Patagioenas	Columbidae	Columbiformes	Aves	Chordata	Metazoa	Eukaryota
373956	HALRR	1	0	Halocaridina rubra	Halocaridina	Atyidae	Decapoda	Malacostraca	Arthropoda	Metazoa	Eukaryota
379532	PROCO	3	69325	Propithecus coquereli	Propithecus	Indriidae	Primates	Mammalia	Chordata	Metazoa	Eukaryota
379542	CONFR	1	0	Conus ferrugineus	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
379576	LACTA	9	0	Lachesana tarabaevi	Lachesana	Zodariidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
380989	HOFGE	3	0	Hadrurus gertschi	Hadrurus	Caraboctonidae	Scorpiones	Arachnida	Arthropoda	Metazoa	Eukaryota
400682	AMPQE	1099	37927	Amphimedon queenslandica	Amphimedon	Niphatidae	Haplosclerida	Demospongiae	Porifera	Metazoa	Eukaryota
400727	POMCA	10	27563	Pomacea canaliculata	Pomacea	Ampullariidae	Architaenioglossa	Gastropoda	Mollusca	Metazoa	Eukaryota
406443	CTEON	1	0	Oligoctenus ornatus	Oligoctenus	Ctenidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
419612	CAMFR	1	0	Camelus ferus	Camelus	Camelidae	Artiodactyla	Mammalia	Chordata	Metazoa	Eukaryota
431266	LIOAU	1	0	Liocheles australasiae	Liocheles	Hemiscorpiidae	Scorpiones	Arachnida	Arthropoda	Metazoa	Eukaryota
431935	ODOHA	1	0	Odorrana hainanensis	Odorrana	Ranidae	Anura	Amphibia	Chordata	Metazoa	Eukaryota
432528	GRARO	8	0	Grammostola rosea	Grammostola	Theraphosidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
434756	LYCSI	6	0	Lycosa singoriensis	Lycosa	Lycosidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
452646	NEOVI	1	0	Neovison vison	Neovison	Mustelidae	Carnivora	Mammalia	Chordata	Metazoa	Eukaryota
458609	SCHBI	1	0	Schroederichthys bivius	Schroederichthys	Scyliorhinidae	Carcharhiniformes	Chondrichthyes	Chordata	Metazoa	Eukaryota
459512	LEPSY	1	0	Leptodactylus syphax	Leptodactylus	Leptodactylidae	Anura	Amphibia	Chordata	Metazoa	Eukaryota
472970	GASCA	1	0	Gasteracantha cancriformis	Gasteracantha	Araneidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
482537	GALVR	1	0	Galeopterus variegatus	Galeopterus	Cynocephalidae	Dermoptera	Mammalia	Chordata	Metazoa	Eukaryota
497827	ISOMC	1	0	Isometrus maculatus	Isometrus	Buthidae	Scorpiones	Arachnida	Arthropoda	Metazoa	Eukaryota
505247	CONPI	3	0	Conus parius	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
506674	AMYVI	1	0	Amynthas vittatus	Amynthas	Megascolecidae	Haplotaxida	Clitellata	Annelida	Metazoa	Eukaryota
520031	HEMLE	1	0	Hemiscorpius lepturus	Hemiscorpius	Hemiscorpiidae	Scorpiones	Arachnida	Arthropoda	Metazoa	Eukaryota
539894	BUTOS	7	0	Buthus occitanus	Buthus	Buthidae	Scorpiones	Arachnida	Arthropoda	Metazoa	Eukaryota
610380	HARSA	1097	17345	Harpegnathos saltator	Harpegnathos	Formicidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota
666126	OXYTA	2	0	Oxyopes takobius	Oxyopes	Oxyopidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
689277	CHRIL	1	0	Chrysodeixis includens	Chrysodeixis	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota
711330	RENHU	1	0	Rena humilis	Rena	Leptotyphlopidae	Squamata	Lepidosauria	Chordata	Metazoa	Eukaryota
727944	OPLGR	3	0	Oplophorus gracilirostris	Oplophorus	Oplophoridae	Decapoda	Malacostraca	Arthropoda	Metazoa	Eukaryota
745791	CONRO	3	0	Conus rolani	Conus	Conidae	Neogastropoda	Gastropoda	Mollusca	Metazoa	Eukaryota
869195	OPHLU	1	0	Ophiura luetkenii	Ophiura	Ophiuridae	Ophiurida	Ophiuroidea	Echinodermata	Metazoa	Eukaryota
885580	FUKDA	63	36583	Fukomys damarensis	Fukomys	Bathyergidae	Rodentia	Mammalia	Chordata	Metazoa	Eukaryota
925459	BALRE	1	0	Balearica regulorum	Balearica	Gruidae	Gruiformes	Aves	Chordata	Metazoa	Eukaryota
947166	RAMVA	20	19492	Ramazzottius varieornatus	Ramazzottius	Ramazzottiidae	Parachela	Eutardigrada	Tardigrada	Metazoa	Eukaryota
980415	LETCA	1	0	Lethenteron camtschaticum	Lethenteron	Petromyzontidae	Petromyzontiformes	Hyperoartia	Chordata	Metazoa	Eukaryota
1043166	HELCR	6	0	Heliocidaris crassispina	Heliocidaris	Echinometridae	Echinoida	Echinoidea	Echinodermata	Metazoa	Eukaryota
1051066	DOROP	8	0	Doryteuthis opalescens	Doryteuthis	Loliginidae	Teuthida	Cephalopoda	Mollusca	Metazoa	Eukaryota
1051067	DORPE	8	0	Doryteuthis pealeii	Doryteuthis	Loliginidae	Teuthida	Cephalopoda	Mollusca	Metazoa	Eukaryota
1190602	CLAPR	15	0	Clathria prolifera	Clathria	Microcionidae	Poecilosclerida	Demospongiae	Porifera	Metazoa	Eukaryota
1295018	TRILK	7	0	Trittame loki	Trittame	Barychelidae	Araneae	Arachnida	Arthropoda	Metazoa	Eukaryota
